"iso","whrc_aboveground_biomass_loss__Mg","umd_tree_cover_loss__ha","whrc_aboveground_co2_emissions__Mg","umd_tree_cover_loss__year"
"LTU",967462.5606361899,7961.687395217164,1773681.361166348,2001
"LUX",13808.824272001228,68.6096919671928,25316.17783200225,2001
"LVA",2869992.310410503,24907.621124473088,5261652.569085921,2001
"MAC",,1.4280703393362622,,2001
"MAR",214387.5646246777,1868.2886058844763,393043.8684785757,2001
"MDA",15973.72566809678,146.68806072638031,29285.163724844097,2001
"MDG",17588874.600183617,86956.83269885098,32246270.10033663,2001
"MEX",20796791.156523883,158302.9884905899,38127450.453627124,2001
"MKD",292428.82952683035,2059.864143130136,536119.520799189,2001
"MLI",48733.67873941855,347.8706881063303,89345.077688934,2001
"MLT",134.07962740224366,1.2519125375846887,245.8126502374467,2001
"MMR",9948215.29475695,44804.239127305955,18238394.70705441,2001
"MNE",160584.24654500154,858.4920805239993,294404.4519991694,2001
"MNG",2180417.0436868747,21056.722644031623,3997431.246759272,2001
"MOZ",8486221.199084314,60936.64967623526,15558072.198321242,2001
"MRT",3418.13282104069,31.838435367579606,6266.576838574599,2001
"MSR",1314.8671588128848,7.078555305502111,2410.589791156955,2001
"MTQ",38392.46499702374,192.96524826154285,70386.18582787686,2001
"MUS",35697.209753560295,156.58138352490496,65444.88454819387,2001
"MWI",405676.24279004626,2488.280770450354,743739.7784484181,2001
"MYS",76459334.30979393,332497.42453449755,140175446.2346222,2001
"MYT",6850.8300455895305,31.30269366677321,12559.855083580807,2001
"NAM",37750.86280483338,417.5124607427558,69209.91514219451,2001
"NCL",112378.98118711033,697.9210994349734,206028.13217636896,2001
"NER",10.964283530266306,0.15019566479816857,20.101186472154893,2001
"NGA",5997525.96862416,43386.4946204678,10995464.275810959,2001
"NIC",8544278.844706323,44109.79204906223,15664511.215294927,2001
"NLD",119279.84668826155,736.4216233847905,218679.7189284795,2001
"NOR",2001305.310935776,22445.941399305746,3669059.736715589,2001
"NPL",413173.67231633817,1523.1947518804527,757485.0659132865,2001
"NZL",9229637.680041635,50528.28239025937,16921002.413409665,2001
"PAK",37578.187221385524,217.7703950855707,68893.34323920679,2001
"PAN",3967214.514344876,18264.10740919845,7273226.609632272,2001
"PER",22699286.23075998,86013.8664907542,41615358.08972663,2001
"PHL",8181886.456138948,35165.191704455654,15000125.16958807,2001
"PLW",16440.3883909864,52.11206111854149,30140.712050141738,2001
"PNG",10559844.946066525,36005.13509686963,19359715.734455295,2001
"POL",2553619.6367795835,19066.10207518364,4681636.00076257,2001
"PRI",220866.53108456772,1252.3622311306517,404921.9736550408,2001
"PRK",1372331.94482472,11945.609487843654,2515941.8988453196,2001
"PRT",2958900.4935766007,24405.379822220122,5424650.904890435,2001
"PRY",14676374.475238191,150238.7329417735,26906686.53793668,2001
"PSE",203.2182549604198,2.2193022776390037,372.56680076076964,2001
"REU",6182.979040384991,28.617214131865566,11335.46157403915,2001
"ROU",3106347.922828795,17535.528792149962,5694971.19185279,2001
"RUS",144296113.80502516,1826602.9954261198,264542875.3092127,2001
"RWA",252500.9275289041,1516.7663207831763,462918.3671363242,2001
"SDN",3141.9132917601573,26.94295315939115,5760.174368226954,2001
"SEN",8568.34178385934,70.59427484559615,15708.626603742121,2001
"SGP",5519.267614262156,43.453894671102226,10118.65729281395,2001
"SLB",591721.372064086,2187.1174440041614,1084822.5154508243,2001
"SLE",2935766.6750865877,18596.42529867086,5382238.904325412,2001
"SLV",1422179.9746436516,9499.391624037513,2607329.953513361,2001
"SOM",31051.78933879133,339.3039459214387,56928.28045445076,2001
"SRB",434336.4150224794,2379.583400470159,796283.4275412122,2001
"SSD",553376.0043063855,4906.033992682083,1014522.6745617066,2001
"STP",20465.32061402028,77.22190501910363,37519.754459037176,2001
"SUR",1140566.8136253594,3688.947051985156,2091039.1583131584,2001
"SVK",713047.5507921013,3897.393158988223,1307253.8431188525,2001
"SVN",117074.74538975791,615.4603105094271,214637.03321455617,2001
"SWE",12400537.091917511,144927.2265908673,22734318.001848772,2001
"SWZ",1615522.8171198347,6734.853710662618,2961791.8313863673,2001
"SYC",61.18733468258061,0.37957476803600276,112.17678025139779,2001
"SYR",30481.012016781962,267.2352947336917,55881.85536410026,2001
"TCA",476.0084690980769,7.727203049557708,872.682193346474,2001
"TCD",97573.53962678974,883.6264799284601,178884.82264911453,2001
"TGO",322016.96077077766,2776.2306162179884,590364.4280797592,2001
"THA",8012146.9879230615,36101.943587252776,14688936.14452561,2001
"TJK",6775.278441953318,61.537727846655464,12421.343810247748,2001
"TKM",4555.465413505647,46.21279328987051,8351.68659142702,2001
"TLS",167024.9311715493,677.4261599080287,306212.37381450704,2001
"TTO",349312.7559182852,1829.0960350927812,640406.7191835232,2001
"TUN",27691.16013107668,230.67043467130094,50767.12690697391,2001
"TUR",2362684.6023414633,22910.005489408097,4331588.437626015,2001
"TWN",258685.56629038713,1159.0681163379002,474256.8715323764,2001
"TZA",12671096.292800233,82214.20404098099,23230343.20346709,2001
"UGA",5888705.914267745,29658.947217653244,10795960.842824196,2001
"UKR",4167265.268959091,28826.380197285893,7639986.326424999,2001
"UMI",,2.1197106802038723,,2001
"URY",784423.629910202,7647.452722553857,1438109.9881687018,2001
"USA",305450701.3683367,1943318.7440119707,559992952.5086173,2001
"UZB",30994.19288723223,294.82090200658547,56822.686959925755,2001
"VCT",1493.5609549598053,6.896545779443042,2738.1950840929762,2001
"VEN",20249111.027030025,123881.1441170034,37123370.21622171,2001
"VGB",697.2614021007481,4.0925011676539,1278.3125705180382,2001
"VIR",18424.213658766665,122.51337074738886,33777.72504107222,2001
"VNM",9994135.062137462,47433.130184436195,18322580.947252013,2001
"VUT",27203.61470427845,124.33329790796859,49873.293624510494,2001
"XAD",163.38085370178106,1.6489892622091076,299.531565119932,2001
"XKO",205687.35973060026,1122.2054286094624,377093.49283943383,2001
"XNC",1855.3306498348556,17.661583216680516,3401.4395246972363,2001
"ZAF",16171859.018301774,77644.69059922767,29648408.20021992,2001
"ZMB",5280682.805778213,30123.727104078484,9681251.810593389,2001
"ZWE",1255300.0418603744,8205.93418504832,2301383.410077353,2001
"AFG",22832.017550471137,178.6403638474288,41858.69884253042,2002
"AGO",8639612.548524324,61034.22726588081,15839289.672294592,2002
"ALA",25100.181473494653,277.8198770561331,46016.99936807353,2002
"ALB",151495.99460935686,889.517115480973,277742.65678382094,2002
"AND",230.54803478801384,1.2550222235396196,422.6713971113587,2002
"ARG",10251173.244742844,105001.86224591538,18793817.615361884,2002
"ARM",23932.891728205075,172.5385911779769,43876.96816837597,2002
"ATG",2114.7832052997933,17.65604165252552,3877.102543049621,2002
"AUS",21572308.051421024,312151.11535341037,39549231.427605465,2002
"AUT",2028925.1948379555,10902.149877053293,3719696.1905362513,2002
"AZE",126657.16062233728,1154.2059428666385,232204.79447428498,2002
"BDI",128724.74001499116,986.9362125527143,235995.35669415045,2002
"BEL",495986.3745202149,2348.3905956574586,909308.3532870607,2002
"BEN",390416.08850034606,3480.187346087511,715762.8289173011,2002
"BES",225.76540452983525,2.1064574574663926,413.90324163803126,2002
"BFA",443.05823205379886,4.302910899820299,812.2734254319648,2002
"BGD",863128.4846450887,3995.2875738141192,1582402.2218493288,2002
"BGR",576837.974710504,4638.738812430541,1057536.2869692573,2002
"BHS",61053.99725334511,700.9761365211115,111932.3282977994,2002
"BIH",123288.17460358833,692.6588558243585,226028.32010657858,2002
"BLR",3142145.8394449167,25383.415701556798,5760600.705649014,2002
"BLZ",2220889.5092349756,13473.730510588819,4071630.7669307888,2002
"BMU",94.05569100944251,0.7179594019260316,172.43543351731125,2002
"BOL",32807041.555455603,178807.97117095988,60146242.85166858,2002
"BRA",661499600.7300519,3507049.440359025,1212749268.005095,2002
"BRB",1459.8292037132069,11.391981560742126,2676.3535401408794,2002
"BRN",310221.70325912256,1088.8455974204983,568739.7893083913,2002
"BTN",57672.37651601994,223.93488153852286,105732.6902793699,2002
"BWA",1418.6935395162657,22.788998625377438,2600.93815577982,2002
"CAF",6792630.35893979,34417.72160764836,12453155.658056282,2002
"CAN",172158157.3771379,2316887.665334143,315623288.52475286,2002
"CHE",183685.57563317782,881.3039026888928,336756.88866082596,2002
"CHL",10418756.391716266,78080.97298225135,19101053.384813145,2002
"CHN",43539577.7395571,249150.96008045823,79822559.18918802,2002
"CIV",23081362.712778643,144559.9075092132,42315831.640094176,2002
"CMR",6366561.617893697,28766.95157050452,11672029.63280511,2002
"COD",117511248.41769162,514476.68819954887,215437288.76576796,2002
"COG",5400150.087142929,24310.14237997483,9900275.159762036,2002
"COL",40482142.68280554,182229.15244789922,74217261.58514348,2002
"COM",9456.964191060451,41.20393423425391,17337.767683610826,2002
"CPV",,22.834003097300194,,2002
"CRI",2529343.1107307626,13289.149086102809,4637129.036339732,2002
"CUB",1686057.0055191936,15035.847383200258,3091104.510118521,2002
"CYM",538.5926159776375,5.598244417065943,987.419795959002,2002
"CYP",3035.711763311957,31.743244021041573,5565.471566071921,2002
"CZE",1226025.2785043246,6766.437908201766,2247713.010591261,2002
"DEU",2907405.0784614393,15303.26237489147,5330242.643845973,2002
"DMA",2922.479929127263,11.874708039938657,5357.879870066648,2002
"DNK",130322.6846459771,1204.4899390254138,238924.92185095802,2002
"DOM",1540498.2231101375,10435.979869661624,2824246.742368585,2002
"DZA",334015.08750578633,3009.8331206448784,612360.9937606083,2002
"ECU",7435056.260739067,29779.429854858303,13630936.478021624,2002
"EGY",4144.0716759681545,48.81325058290799,7597.46473927495,2002
"ESP",5028586.575499256,37699.01980963841,9219075.388415301,2002
"EST",2212774.62571709,21918.38645401351,4056753.480481332,2002
"ETH",2223903.7440973055,13074.087408975938,4077156.864178393,2002
"FIN",11875407.815051787,142432.40404869866,21771580.994261608,2002
"FJI",159540.08588879922,703.2099391412208,292490.15746279847,2002
"FRA",5786511.705208789,33888.39717184106,10608604.79288278,2002
"GAB",3353439.7114757313,13851.846661664193,6147972.804372175,2002
"GBR",3163571.1463904562,20112.349959705163,5799880.435049169,2002
"GEO",87763.0044720701,536.442198025113,160898.8415321285,2002
"GGY",3.927114164491964,0.05034761749348672,7.199709301568601,2002
"GHA",13277191.951466544,78395.05298355916,24341518.577688664,2002
"GIN",4331183.421901661,28933.474289871145,7940502.940153045,2002
"GLP",8153.350235446931,50.88541895784098,14947.808764986039,2002
"GMB",3801.8778563198794,40.15764073963706,6970.109403253111,2002
"GNB",754250.7965041852,6073.797258919804,1382793.1269243394,2002
"GNQ",798472.8375952531,2986.110544178514,1463866.8689246308,2002
"GRC",522086.64416228817,5126.049313139805,957158.8476308617,2002
"GRD",14612.356887273465,65.8377468629773,26789.320960001332,2002
"GTM",9613455.227756135,55600.93461324519,17624667.917552914,2002
"GUF",805998.6192457849,2496.7037489298177,1477664.1352839388,2002
"GUY",1317758.338156454,4827.3949791996965,2415890.286620165,2002
"HKG",3083.1075194339987,15.611556408296558,5652.363785628997,2002
"HND",5572002.500224446,31528.012327830373,10215337.91707815,2002
"HRV",375320.9836932463,2340.1794921757805,688088.4701042849,2002
"HTI",279427.32355882507,2120.380504839118,512283.4265245126,2002
"HUN",1183783.9889512742,7711.037369611759,2170270.646410669,2002
"IDN",201726550.01118192,855275.8630337354,369832008.3538335,2002
"IMN",1720.882525320291,13.664859799248466,3154.9512964205333,2002
"IND",11660219.230230305,53005.48774299047,21377068.58875556,2002
"IRL",966547.8895179011,5298.280939397979,1772004.464116152,2002
"IRN",58884.04500962439,557.7523710477832,107954.08251764468,2002
"IRQ",1185.085382893622,10.620060314959943,2172.656535304973,2002
"ISR",11063.333306072524,111.7306785021031,20282.77772779963,2002
"ITA",1338975.5532300696,10931.227553919234,2454788.5142551274,2002
"JAM",308766.7082295494,1647.5706370802961,566072.2984208406,2002
"JEY",107.18293093306248,0.8103738939713081,196.5020400439479,2002
"JOR",20.072361587559623,0.19610755832464163,36.79932957719264,2002
"JPN",4571111.6473685745,26154.0398337163,8380371.353509054,2002
"KAZ",340956.19111925166,2952.306623724583,625086.3503852948,2002
"KEN",4178210.1640735576,20287.526219996216,7660051.967468186,2002
"KGZ",34038.52118105385,305.4574797933954,62403.95549859873,2002
"KHM",11560493.170789653,54862.076200413256,21194237.47978103,2002
"KNA",3242.6972264943743,19.790750576735178,5944.944915239685,2002
"KOR",557601.3521521299,4705.326871873461,1022269.1456122382,2002
"LAO",12215623.093113253,55936.73071271774,22395309.004040964,2002
"LBN",8005.2195837993695,81.20045903567225,14676.235903632176,2002
"LBR",10544475.857295312,56984.42382034303,19331539.071708072,2002
"LBY",3621.363469092565,40.245663534417986,6639.166360003036,2002
"LCA",2390.6387651290083,10.91096809322363,4382.837736069849,2002
"LKA",547054.6286457228,3427.6803855262933,1002933.4858504916,2002
"LSO",310.534541566659,2.6871395636220567,569.3133262055414,2002
"LTU",1234570.2247187607,10344.838189749194,2263378.7453177283,2002
"LUX",19306.900234857676,90.45691516310859,35395.98376390574,2002
"LVA",3342603.129592343,29175.988194340207,6128105.737585962,2002
"MAC",,0.9282073810158357,,2002
"MAR",447416.31497716444,3923.517827112949,820263.2441248014,2002
"MDA",26548.44447822137,229.79642069759677,48672.14821007251,2002
"MDG",17777416.65522608,89317.5141867466,32591930.534581147,2002
"MEX",20551493.045318004,158834.1253816231,37677737.249749675,2002
"MKD",124311.06733550255,890.1837635458385,227903.62344842133,2002
"MLI",23661.17767416546,175.29044283418375,43378.82573597002,2002
"MLT",190.95196241141576,1.7529613985416561,350.0785977542622,2002
"MMR",14474022.297847848,66119.68070808114,26535707.54605439,2002
"MNE",32810.34614455627,179.62077121493076,60152.30126501983,2002
"MNG",1675500.6078387515,18728.019954939115,3071751.114371043,2002
"MOZ",14193477.34522766,106658.33763229742,26021375.132917378,2002
"MSR",361.4320926496496,1.6227298703514703,662.6255031910242,2002
"MTQ",10026.4855053448,48.8622487099035,18381.89009313213,2002
"MUS",33853.09243042004,154.42996053035324,62064.00278910339,2002
"MWI",701172.4488495452,4189.572627992694,1285482.8228908328,2002
"MYS",72100639.77751063,312553.7873327667,132184506.25876947,2002
"MYT",4763.816878767592,20.86919036274008,8733.664277740585,2002
"NAM",9523.58677866405,108.00721822763501,17459.909094217426,2002
"NCL",93312.61211775661,626.8680587895835,171073.12221588712,2002
"NER",47.49927263945206,0.6764164435855735,87.08199983899543,2002
"NGA",4606323.137397064,32346.710063956103,8444925.75189462,2002
"NIC",11243129.622916022,54194.49468965781,20612404.308679372,2002
"NLD",128882.10935460796,824.5813585614009,236283.86715011462,2002
"NOR",2402121.7703443337,26635.753194629622,4403889.9122979455,2002
"NPL",574607.5073279886,2128.643309649215,1053447.0967679792,2002
"NZL",11799129.32314945,63227.927104114395,21631737.092440657,2002
"PAK",62206.29640562566,325.01175241510794,114044.87674364704,2002
"PAN",3943975.5443555433,19200.13717900567,7230621.831318496,2002
"PER",21101292.516942665,80452.0858187252,38685702.94772822,2002
"PHL",7536090.787093429,32309.189261615636,13816166.44300462,2002
"PLW",24796.055521131162,75.30077103793154,45459.43512207379,2002
"PNG",15864029.799355961,54575.502202833624,29084054.63215259,2002
"POL",4202730.71694229,31070.1397903704,7705006.314394198,2002
"PRI",201282.1002775824,1168.095777507669,369017.1838422344,2002
"PRK",609855.9748919278,5358.227207026502,1118069.2873018675,2002
"PRT",4233867.0703674015,34903.34914563308,7762089.629006902,2002
"PRY",19753487.93291296,195124.6397732335,36214727.87700708,2002
"PSE",154.49591829114374,1.8302871145465787,283.24251686709687,2002
"REU",93726.85856859373,502.66837523476784,171832.57404242182,2002
"ROU",2963027.1524898876,16356.445451253865,5432216.44623146,2002
"RUS",196366633.29178125,2700384.1538295997,360005494.3682655,2002
"RWA",127407.38678732519,941.3387180415666,233580.20911009618,2002
"SDN",7844.3251866014725,76.100355817295,14381.262842102698,2002
"SEN",20488.3676409634,164.43055442047134,37562.007341766235,2002
"SGP",19019.01678536718,123.51699899682126,34868.19743983983,2002
"SLB",1163751.723369556,3866.1066676061364,2133544.8261775193,2002
"SLE",2152827.9004121,15310.241971847769,3946851.1507555153,2002
"SLV",715529.1208382173,4666.509817077913,1311803.3882033983,2002
"SMR",8.081914263259089,0.11147912894096587,14.816842815974994,2002
"SOM",20655.952006414755,250.8913304198358,37869.24534509372,2002
"SPM",5.229170366406695,0.10585656288411607,9.586812338412274,2002
"SRB",204207.46355113853,1134.989088454789,374380.34984375385,2002
"SSD",814775.9239029256,8148.679824300625,1493755.8604886963,2002
"SUR",1138894.5201311428,3717.4775623941987,2087973.286907095,2002
"SVK",783769.8744596745,4015.7325045575617,1436911.4365094027,2002
"SVN",139879.470941697,723.8725078303687,256445.69672644453,2002
"SWE",15051126.469203524,178264.08081175372,27593731.860206462,2002
"SWZ",953517.8671556425,3800.7658382555087,1748116.089785345,2002
"SYC",28.699789994566512,0.22777533419812074,52.61628165670527,2002
"SYR",17010.52184391045,147.999194069988,31185.956713835818,2002
"TCA",294.1519191754541,4.652026517454742,539.2785184883326,2002
"TCD",218034.6728085247,1958.475829864037,399730.2334822953,2002
"TGO",222120.67222291656,2020.7854826405598,407221.2324086802,2002
"THA",13373636.334596874,60882.18973660287,24518333.280094266,2002
"TJK",4021.1056708412934,36.63912048615034,7372.027063209037,2002
"TKM",11061.608267128511,105.1787400619726,20279.61515640227,2002
"TLS",383060.6087429605,1604.5988977452112,702277.7826954275,2002
"TTO",137950.30766178473,726.0770093425072,252908.89737993872,2002
"TUN",27767.881283835282,243.87173866611772,50907.782353698,2002
"TUR",2702488.469195084,25722.221416789405,4954562.193524321,2002
"TWN",222402.27185053632,1004.5740217444825,407737.4983926499,2002
"TZA",12080087.593684942,85080.90089418052,22146827.25508906,2002
"UGA",1662934.3368986708,10840.696812711081,3048712.9509808966,2002
"UKR",3672618.921565937,27077.01970561094,6733134.68953755,2002
"UMI",,6.50553305832537,,2002
"URY",710560.3392001146,6870.118670349908,1302693.9552002111,2002
"USA",341131526.83426744,2038435.691035805,625407799.1961567,2002
"UZB",27462.71397387545,265.23171881232344,50348.30895210499,2002
"VCT",1726.4127407854296,7.9459989489505425,3165.0900247732875,2002
"VEN",14055943.19236148,90372.37707651248,25769229.18599605,2002
"VGB",519.8436332100703,2.996441556330125,953.0466608851289,2002
"VIR",3445.3033521233338,20.902833133086027,6316.38947889278,2002
"VNM",10100430.059043273,49625.43782322283,18517455.108246002,2002
"VUT",18935.458990537143,108.23964961367659,34715.0081493181,2002
"XAD",55.616092683675234,0.5072022267360823,101.96283658673792,2002
"XKO",37753.325749631826,214.90788225391225,69214.43054099167,2002
"XNC",312.1528432319787,3.340847416699047,572.2802125919609,2002
"ZAF",9835589.082699168,47679.934141514124,18031913.31828181,2002
"ZMB",7124769.769702695,46240.243613439176,13062077.911121609,2002
"ZWE",1130405.2624665236,8016.170850724262,2072409.6478552935,2002
"AFG",32914.87467118064,244.3362551767149,60343.936897164516,2003
"AGO",6878544.403578045,52461.545465712145,12610664.739893079,2003
"ALA",19642.335625314532,220.77485519450892,36010.94864640998,2003
"ALB",88748.17289467267,613.5339649961658,162704.98364023317,2003
"AND",52.96158363328376,0.34206364213546203,97.09623666102021,2003
"ARG",18495872.756955683,249155.00689301477,33909100.05441876,2003
"ARM",60543.22313604143,395.81669491842433,110995.90908274267,2003
"ATG",2216.4659408352977,17.07802261138942,4063.5208915313788,2003
"AUS",33600436.681515686,373846.7772253438,61600800.582778715,2003
"AUT",2566230.9275670233,14475.694826399038,4704756.700539542,2003
"AZE",137134.34710325723,1039.3415511612166,251412.96968930494,2003
"BDI",199759.48540306612,1325.1833183144024,366225.72323895455,2003
"BEL",402927.13811618136,1889.7775126456472,738699.753212999,2003
"BEN",410662.44371555216,3475.9264146506775,752881.1468118457,2003
"BES",3163.2346569745346,16.150189673179547,5799.263537786648,2003
"BFA",222.69720101414754,2.0382434837905903,408.27820185927044,2003
"BGD",460754.6452629456,2159.4571583422016,844716.8496487337,2003
"BGR",709907.9061938517,5198.715557750091,1301497.8280220614,2003
"BHS",21954.241639769953,274.2308762507959,40249.44300624491,2003
"BIH",54394.438147829525,307.8114116824445,99723.13660435413,2003
"BLR",3987745.6722038803,32119.381563075163,7310867.065707114,2003
"BLZ",1209391.2579724593,6843.896175354131,2217217.306282842,2003
"BMU",10.96834334951501,0.13057024276584386,20.10862947411085,2003
"BOL",32011591.720819753,163759.09875803598,58687918.15483621,2003
"BRA",595451252.3885639,3248526.734428088,1091660629.379034,2003
"BRB",373.96978665320194,2.997849386848788,685.6112755308702,2003
"BRN",213654.60546381978,799.1767213173893,391700.11001700297,2003
"BTN",121735.97991654847,543.6007672864491,223182.62984700553,2003
"BWA",582.2968884956144,8.572551343820946,1067.544295575293,2003
"CAF",2869838.02891509,13726.637877635056,5261369.719677664,2003
"CAN",130251031.37665647,1607282.5796400004,238793557.52387017,2003
"CHE",85132.35932034568,433.28288506458534,156075.9920873004,2003
"CHL",10918262.447642583,82843.7640363455,20016814.48734472,2003
"CHN",42364303.3405429,261761.495223037,77667889.45766197,2003
"CIV",13525234.823163517,86282.29678784577,24796263.84246644,2003
"CMR",5712565.992543773,25344.846357118877,10473037.652996916,2003
"COD",59595495.41133246,274739.99936612544,109258408.2541095,2003
"COG",4142800.522274348,18514.842518351044,7595134.290836303,2003
"COL",24514941.531244226,122417.144833926,44944059.47394773,2003
"COM",5200.879627345548,26.653313946282292,9534.945983466836,2003
"CPV",,8.925222414318611,,2003
"CRI",1656149.8853106366,8260.607754757673,3036274.7897361666,2003
"CUB",753901.7824569662,6556.68391545596,1382153.2678377714,2003
"CYM",544.0045939889925,6.324797603707653,997.3417556464861,2003
"CYP",2427.4167313010366,25.22916781325467,4450.264007385233,2003
"CZE",731314.3540419824,3925.277971307641,1340742.982410301,2003
"DEU",1289650.622869695,6448.617531415097,2364359.4752611076,2003
"DMA",6697.516860838059,27.238702436101477,12278.78091153644,2003
"DNK",166355.4800913529,1579.7132602724557,304985.04683414695,2003
"DOM",1703200.2331083303,10714.001580517699,3122533.7606986053,2003
"DZA",430497.3931139126,3831.4371131813905,789245.2207088398,2003
"ECU",3419235.621596555,13835.572576194267,6268598.639593685,2003
"EGY",5488.690678656691,61.01187804403611,10062.599577537265,2003
"ESP",3133851.300498542,23315.393436021164,5745394.050913993,2003
"EST",597783.0674975263,5632.561978609516,1095935.623745465,2003
"ETH",2647882.5880188392,13936.041223504031,4854451.411367871,2003
"FIN",7144053.280415643,89696.55115480683,13097431.014095344,2003
"FJI",352346.95685132267,1572.2359040041563,645969.4208940917,2003
"FRA",4497698.963714279,26393.33417695085,8245781.43347618,2003
"GAB",4144836.1592310946,16845.220309588076,7598866.291923672,2003
"GBR",257053.96477446362,1875.1673696683638,471265.6020865167,2003
"GEO",49845.24914772095,292.00268502888684,91382.95677082174,2003
"GHA",3989692.6491031395,24955.249024742956,7314436.523355756,2003
"GIN",1404929.5781741706,9229.458008573074,2575704.2266526455,2003
"GLP",12480.451527936053,76.87749933855713,22880.827801216095,2003
"GMB",975.5062048381376,10.565436645513307,1788.428042203252,2003
"GNB",129463.09303827195,1021.87736427059,237349.00390349858,2003
"GNQ",506247.5198552435,1961.1875362739288,928120.4530679464,2003
"GRC",261268.5128629192,2562.5351736106754,478992.27358201856,2003
"GRD",15834.296188287328,71.34625369095427,29029.543011860107,2003
"GTM",14488326.466479503,98173.67565441375,26561931.855212424,2003
"GUF",597327.8431669193,1889.081601429532,1095101.0458060186,2003
"GUY",1921239.0058489596,7418.6069432173135,3522271.5107230926,2003
"HKG",1563.973918049087,7.057239354878254,2867.285516423325,2003
"HND",5882812.567862691,33624.77327500598,10785156.374414932,2003
"HRV",284372.60769018007,1738.9804920802735,521349.7807653301,2003
"HTI",150831.71728554252,1070.1620748488451,276524.8150234946,2003
"HUN",889582.4318213757,5733.022732730085,1630901.1250058557,2003
"IDN",129655249.83127835,544810.2966414556,237701291.35734367,2003
"IMN",234.14312992894938,1.8172980330315804,429.26240486974046,2003
"IND",10483760.397584911,47750.63814665945,19220227.39557234,2003
"IRL",423610.3603504766,2262.8651822047123,776618.9939758738,2003
"IRN",34399.2891763288,326.67502060371004,63065.363489936164,2003
"IRQ",2264.6599853906105,19.616724948297637,4151.876639882784,2003
"ISR",2772.7813679090145,30.171658193240425,5083.432507833192,2003
"ITA",416265.07083277334,3613.1910383987997,763152.6298600845,2003
"JAM",184555.34991861362,1029.2740343533628,338351.4748507916,2003
"JOR",6.069143086890931,0.06525960308484872,11.126762325966707,2003
"JPN",3475080.8930295017,19747.364254436114,6370981.637220752,2003
"KAZ",333103.89471042267,3351.8589007168284,610690.4736357741,2003
"KEN",2563670.439146219,13552.810756986393,4700062.471768068,2003
"KGZ",12088.916303793732,110.78956037754932,22163.013223621838,2003
"KHM",11443492.48112766,56839.543503008805,20979736.21540072,2003
"KNA",5648.414971863527,32.14738441936141,10355.427448416467,2003
"KOR",418480.9482985901,3611.3329734295635,767215.0718807485,2003
"LAO",18913863.820853956,87074.13238306902,34675417.00489892,2003
"LBN",8557.491015155061,83.57542339318364,15688.73352778428,2003
"LBR",3986596.2035486843,21604.81357378904,7308759.706505921,2003
"LBY",2225.9327241039887,25.265717369963053,4080.8766608573123,2003
"LCA",3972.5773328035666,19.426686202706634,7283.0584434732045,2003
"LKA",519751.2732376426,3149.494821011785,952877.3342690114,2003
"LSO",287.9724060248533,2.4846925837131573,527.9494110455644,2003
"LTU",1066079.9146641546,8916.009263466614,1954479.8435509503,2003
"LUX",21733.132387293845,103.41997074482549,39844.07604337205,2003
"LVA",2498468.2654752936,21321.4158982868,4580525.153371371,2003
"MAR",233642.63124012735,2042.526459785328,428344.82394023344,2003
"MDA",11464.143574707663,100.59934625906484,21017.596553630716,2003
"MDG",15476585.277989743,84247.95977445351,28373739.676314533,2003
"MEX",19120129.729835268,152559.29621048179,35053571.17136466,2003
"MKD",126540.64258583433,895.228094261701,231991.17807402957,2003
"MLI",4624.8354135751915,34.24351147247257,8478.86492488785,2003
"MMR",17080054.531941704,77224.46441370776,31313433.308559794,2003
"MNE",28384.432984125448,203.68596791951052,52038.12713756331,2003
"MNG",3215211.657583025,38433.8309970708,5894554.705568881,2003
"MOZ",10996315.67211766,79643.95852978119,20159912.06554904,2003
"MRT",190.13928972205736,1.2562662985708921,348.5886978237718,2003
"MSR",448.9568601622989,2.286058313366987,823.0875769642146,2003
"MTQ",60349.51283544359,288.4695297862199,110640.77353164658,2003
"MUS",23210.04623339656,119.63026211285512,42551.75142789369,2003
"MWI",1119699.0356013214,7112.996717227315,2052781.5652690888,2003
"MYS",44467572.29546272,183911.2164957007,81523882.54168163,2003
"MYT",6574.787297878738,30.92584943197268,12053.776712777684,2003
"NAM",21355.77760046807,208.68421667214028,39152.258934191465,2003
"NCL",144659.4312071215,883.9158607569918,265208.95721305604,2003
"NER",16.54497606970226,0.22459616474501715,30.332456127787466,2003
"NGA",1792037.895133439,13380.62880581811,3285402.8077446385,2003
"NIC",9262639.264621608,46963.690843946024,16981505.318472948,2003
"NLD",49616.12549856938,309.85426338695663,90962.89674737719,2003
"NOR",1342462.671253373,14817.391839598022,2461181.563964517,2003
"NPL",610283.3862306619,2291.937475757705,1118852.8747562133,2003
"NZL",8318788.540127751,44798.28288823135,15251112.323567543,2003
"PAK",120147.26591508139,641.6977650105558,220269.98751098252,2003
"PAN",2316812.3683669027,11283.210969561464,4247489.342005989,2003
"PER",19507204.0835931,73869.24330270548,35763207.486587346,2003
"PHL",8134835.6212220555,35154.20535135291,14913865.305573769,2003
"PLW",5069.0925324275595,17.62527664777053,9293.336309450526,2003
"PNG",9533357.471106838,31805.614026735355,17477822.03036254,2003
"POL",4324504.628736253,33292.99196950313,7928258.486016466,2003
"PRI",222105.60374215714,1194.089454178116,407193.6068606214,2003
"PRK",855796.8468904708,7348.87729226124,1568960.885965863,2003
